Amoniak,BOD,COD,Cd,City_Regency,Class,Cr6,Cu,DO,F,Fecal Coliform,Fenol,H2S,Hg,Klorida,Latitude,Location,Longitude,MBAS,Minyak dan Lemak,Ni,Nitrat,Nitrit,Pb,Province,Sianida,Source,Sulfat,TDS,TSS,Temperature,Total Coliform,Total N,Total P,Warna,Year,Zn,pH
5.0545,7.44,1.52,0.004,Hulu Jantho Panorama Park,3.0,0.004,0.009,7.7,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Terebeh,5.283,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,12.8,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.68,1.32,0.004,Krueng Buga (Bagian Hilir) Jembatan Gp. Seulimeum,3.0,0.004,0.009,32.3,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Buga,5.36794,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,16.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.71,1.01,0.004,Hulu Jembatan Krueng Buga,3.0,0.004,0.009,119.5,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Buga,5.346,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,6.4,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.41,1.32,0.004,Hilir Jembatan simpang Jantho,3.0,0.004,0.009,12.1,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Inong,5.36,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,11.2,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.37,0.91,0.004,Krueng Inong (Bagian Tengah) Jembatan Desa Lhieb Gp. Lhieb,3.0,0.004,0.009,19.1,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Inong,5.34723,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,6.4,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.42,0.81,0.004,Hulu Jembatan Krueng Inong,3.0,0.004,0.009,10.6,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Inong,5.326,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,6.4,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.4,2.02,0.004,Hilir Bendungan Karet Lambaro,3.0,0.004,0.009,180.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Aceh,5.51789,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,16.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.35,1.62,0.004,Tengah Jembatan Indrapuri,3.0,0.004,0.009,106.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Aceh,5.413,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,12.8,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.52,1.01,0.004,Hulu Bendungan Seulimum,3.0,0.004,0.009,14.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Aceh,5.37,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,6.4,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.77,1.9,0.004,Krueng Bayeun,3.0,0.004,0.009,28.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Bayeun,4.5849,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,20.55,30.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.86,1.9,0.004,Krueng Bayeun,3.0,0.004,0.009,22.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Bayeun,4.56745,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,19.89,1205.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,8.02,1.98,0.004,Krueng Bayeun,3.0,0.004,0.009,27.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Bayeun,4.57269,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,17.0,1200.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,8.05,1.13,0.004,Krueng Arakundo,3.0,0.004,0.009,18.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Arakundo,5.05339,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,24.55,35.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,8.18,1.57,0.004,Krueng Arakundo,3.0,0.004,0.009,22.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Arakundo,5.05491,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,20.55,1465.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,8.23,1.66,0.004,Krueng Arakundo,3.0,0.004,0.009,18.5,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Arakundo,5.06741,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,20.11,1120.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.6,2.12,0.004,"Tengah Cinendang TP.4, Desa Gunung Lagan, Kecamatan Gunung Meriah",3.0,0.004,0.009,16.6,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Cinendang,2.353169444,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,16.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.47,3.14,0.004,"Muara Soraya TP.3, Kecamatan Kota Baharu",3.0,0.004,0.009,75.8,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Soraya,2.36,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,28.8,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.52,2.12,0.004,"Hulu TP.5, Desa Kota Tinggi, Kecamatan Simpang Kanan",3.0,0.004,0.009,13.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Cinendang,2.465636111,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,16.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.55,1.92,0.004,"Tengah Singkil TP.2, Desa Gunung Lagan, Kecamatan Gunung Meriah",3.0,0.004,0.009,29.6,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Singkil,2.33093,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,9.6,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.73,3.95,0.004,"Muara Singkil TP.1, Desa Kilangan, Kecamatan Singkil",3.0,0.004,0.009,67.1,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Singkil,2.25915555,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,35.2,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.1,1.3,0.004,"""Cot Trieng Kecamatan Muara Satu""",3.0,0.004,0.009,12.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Ujong Pacu,5.188425,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,5.43,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.0,2.5,0.004,Muara Satu,3.0,0.004,0.009,9.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Ujong Pacu,5.198373,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,6.86,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.6,2.3,0.004,"Sungai Alue Raya, Meunasah Mesjid",3.0,0.004,0.009,10.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Alue Raya,5.117944,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,5.43,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.4,3.1,0.004,"Alue Raya 1, Meunasah Mesjid",3.0,0.004,0.009,12.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Alue Raya,5.117944,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,6.86,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,6.9,1.0,0.004,"Muara Sungai Krueng Cunda, Pusong",3.0,0.004,0.009,5.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Cunda,5.171,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,2.57,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,6.9,1.5,0.004,"Krueng Cunda, Mon Geudong",3.0,0.004,0.009,11.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Cunda,5.22018,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,4.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.1,0.6,0.004,"Luar Waduk 2, Cunda Muara Dua",3.0,0.004,0.009,8.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Krueng Cunda,5.165254,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,2.57,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,6.9,0.1,0.004,"Pintu masuk waduk, Cunda Muara Dua",3.0,0.004,0.009,10.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Krueng Cunda,5.169321,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,2.57,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,6.7,0.5,0.004,"Jembatan Loskala 2, Ujong Blang",3.0,0.004,0.009,7.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Loskala,5.207005,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,4.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.0,0.1,0.004,Ujong Blang,3.0,0.004,0.009,3.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Loskala,5.207005,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,2.57,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,8.07,3.72,0.004,Krueng A.S.Pinang,3.0,0.004,0.009,15.5,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng A.S.Pinang,3.78361,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,20.55,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.82,2.71,0.004,Krueng Susoh,3.0,0.004,0.009,18.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Susoh (Hulu),3.75622,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,18.34,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,8.12,1.94,0.004,Krueng Daroy (Jembatan Keutapang),3.0,0.004,0.009,6.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Daroy,5.52055,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,17.6,240.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,0.2
5.0545,8.64,2.9,0.004,Krueng Daroy (Jembatan Putroe Phang),3.0,0.004,0.009,5.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Daroy,5.54638,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,24.1,4800.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,0.5
5.0545,7.96,2.7,0.004,Krueng Daroy (Jembatan POM),3.0,0.004,0.009,31.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Daroy,5.56305,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,22.6,3500.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,2.04
5.0545,7.62,2.25,0.004,Krueng Aceh (Lampulo),3.0,0.004,0.009,29.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Aceh,5.58122,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,23.7,33.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,228.0
5.0545,7.65,2.34,0.004,Krueng Aceh (Jembatan Peunayong),3.0,0.004,0.009,6.5,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Aceh,5.55,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,24.1,4800.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,121.5
5.0545,7.85,2.92,0.004,Krueng Aceh (Jembatan Sp. Surabaya),3.0,0.004,0.009,77.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Aceh,5.55352,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,24.5,3300.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,180.8
5.0545,7.42,2.43,0.004,SUNGAI KRUENG KEUREUTO,3.0,0.004,0.009,236.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Krueng Keureuto,5.04511,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,28.8,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.51,2.23,0.004,SUNGAI KRUENG PASE,3.0,0.004,0.009,63.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Krueng Pase,5.11755,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,22.4,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.54,1.82,0.004,"Sungai Krueng Pase Tengah, Desa Tanjong Mesjid, Kecamatan Samudera",3.0,0.004,0.009,129.5,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Pase,5.07083333333333,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,16.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.66,1.62,0.004,"Sungai Krueng Keureuto Hulu, Desa Plu Pakem, Kecamatan Tanah Luas",3.0,0.004,0.009,35.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Keureuto,4.96916666666666,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,11.2,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.38,2.23,0.004,SUNGAI KRUENG KEUREUTO,3.0,0.004,0.009,465.5,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Krueng Keureuto,5.02516,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,25.6,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.39,2.23,0.004,SUNGAI KRUENG PEUTO,3.0,0.004,0.009,3210.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Krueng Peuto,4.97012,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,22.4,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.75,2.3,0.004,Krueng Aceh (Jembatan Pango),3.0,0.004,0.009,11.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Aceh,5.53505,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,21.9,350.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,54.9
5.0545,8.37,2.28,0.004,Desa Blang Jambo Mie kecamatan Mane,3.0,0.004,0.009,20.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Geumpang 3,4.9255,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,19.22,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,8.42,2.18,0.004,Desa Turue kecamatan Mane,3.0,0.004,0.009,21.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Geumpang 2,4.881083333333334,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,17.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,8.4,1.67,0.004,Desa Bangkeih kecamatan Geumpang,3.0,0.004,0.009,17.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Geumpang 1,4.820749999999999,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,19.23,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.61,3.7,0.004,Desa Mbarung kecamatan Babussalam,3.0,0.004,0.009,18.5,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Lawe Alas 3,3.4888055555555555,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,18.78,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.54,3.47,0.004,Desa Natam kecamatan Badar,3.0,0.004,0.009,15.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Lawe Alas 2,3.5643333333333334,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,20.55,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,8.57,3.21,0.004,Desa Simpur Jaya kecamatan Ketambe,3.0,0.004,0.009,16.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Lawe Alas 1,3.011055555555556,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,17.45,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.2,1.21,0.004,Intake Sungai Krueng Pancu,3.0,0.004,0.009,5.2,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Krueng Pancu,5.87741,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,4.8,170.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,0.015
5.0545,7.3,1.21,0.004,Krueng Raya DAS Paya Seunara Gp. Krueng Raya,3.0,0.004,0.009,7.3,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Krueng Raya,5.864083,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,4.8,330.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,0.09
5.0545,7.24,1.92,0.004,Anoi Itam,3.0,0.004,0.009,5.1,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Mata Ie Anoi Itam,5.857806,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,8.0,49.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,6.9,1.82,0.004,Intake Sungai Pria Laot,3.0,0.004,0.009,7.5,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Pria Laot,5.83862,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,4.8,1.8,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,0.25
5.0545,7.07,1.77,0.004,Hilir Air Terjun Sungai Pria Laot,3.0,0.004,0.009,7.2,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Pria Laot,5.8369,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,8.0,5400.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,0.25
5.0545,7.32,1.92,0.004,Hulu Air Terjun Sungai Pria Laot,3.0,0.004,0.009,6.1,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Pria Laot,5.83416,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,0.001,6.4,3500.0,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,0.25
5.0545,7.57,1.21,0.004,Kecamatan Simeulue Timur,3.0,0.004,0.009,6.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Kuala Makmur /Hilir,2.560175,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,9.6,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.49,4.45,0.004,Kecamatan Simeulue Timur,3.0,0.004,0.009,5.5,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Kuala Makmur Tengah,2.555333333,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,32.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.52,2.63,0.004,Kecamatan Simeulue Timur,3.0,0.004,0.009,5.1,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Kuala Makmur Hulu,2.544608889,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,19.2,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,6.83,1.62,0.004,Kecamatan Simeulue Barat,3.0,0.004,0.009,10.4,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Layabaung Hilir,2.757222222,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,11.2,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,6.94,2.23,0.004,Kecamatan Simeulue Barat,3.0,0.004,0.009,10.2,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Layabaung Tengah,2.734444444,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,16.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.29,1.82,0.004,Kecamatan Simeulue Barat,3.0,0.004,0.009,8.7,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Layabaung Hulu,2.739166667,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,12.8,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.48,1.01,0.004,Kecamatan Teupah Barat,3.0,0.004,0.009,7.7,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Salur Hilir,2.443055556,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,8.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,6.98,1.42,0.004,Kecamatan Teupah Barat,3.0,0.004,0.009,7.4,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Salur Tengah,2.451944444,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,9.6,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.03,1.42,0.004,Kecamatan Teupah Barat,3.0,0.004,0.009,7.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Salur Hulu,2.469444444,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,9.6,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.05,1.01,0.004,Kecamatan Teupah Selatan,3.0,0.004,0.009,7.4,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Luan Tufa Hilir,2.351111111,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,8.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.03,2.23,0.004,Kecamatan Teupah Selatan,3.0,0.004,0.009,7.2,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Luan Tufa Tengah,2.356111111,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,16.0,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.12,2.02,0.004,Kecamatan Teupah Selatan,3.0,0.004,0.009,6.2,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Luan Tufa Hulu,2.357777778,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,14.4,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,5.55,2.12,0.004,Air Sungai Longkib,3.0,0.004,0.009,18.6,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Longkib,2.58083,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,19.2,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.6,2.02,0.004,SUNGAI KRUENG KEUREUTO,3.0,0.004,0.009,156.0,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Krueng Keureuto,5.04511,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,14.4,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
5.0545,7.53,2.68,0.004,SUNGAI KRUENG PASE,3.0,0.004,0.009,257.5,0.13,115000.0,0.0009,0.0085,0.0001,37.81,-6.158057,Sungai Krueng Pase,5.11755,0.11,0.53,0.02,0.53,0.04,0.009,Aceh,0.01,df_ika,20.0,201.7,19.2,28.9,290000.0,8.864999999999998,0.87415,14.0,2024.0,0.009,7.305
